acao,CAGR LUCROS 5 ANOS,CAGR RECEITAS 5 ANOS,DIVIDEND YIELD (DY),DÍVIDA BRUTA / PATRIMÔNIO,DÍVIDA LÍQUIDA / EBIT,DÍVIDA LÍQUIDA / EBITDA,EV/EBIT,EV/EBITDA,GIRO ATIVOS,LIQUIDEZ CORRENTE,LPA,MARGEM BRUTA,MARGEM EBIT,MARGEM EBITDA,MARGEM LÍQUIDA,P/ATIVO,P/ATIVO CIRC LIQ,P/CAP.GIRO,P/EBIT,P/EBITDA,P/L,P/RECEITA (PSR),P/VP,PASSIVOS / ATIVOS,PATRIMÔNIO / ATIVOS,PAYOUT,ROA,ROE,ROIC,VPA,ROIC_Atual,ROIC_2023
hbsa3,0.0,10.17,0.0,2.985,21.0625,7.6225000000000005,35.5725,13.15,0.2275,2.74,-0.13,28.692500000000003,16.925,35.295,-7.9575,0.385,-0.4975,2.9749999999999996,14.510000000000002,5.53,-66.77,1.6524999999999999,1.64,0.75,0.25,0.0,-1.5,-7.7275,2.985,1.8574999999999997,5.85,5.85
hbts5,-6.37,23.73,1.505,0.49,4.029999999999999,2.5625,13.557500000000001,8.2625,0.1,0.5825,4.08,113.16750000000002,441.7925,435.535,404.465,0.20500000000000002,-0.22999999999999998,13.6675,9.530000000000001,5.6975,40.515,-2.8024999999999998,0.7050000000000001,0.8550000000000001,0.27749999999999997,12.9525,2.5999999999999996,2.655,-4.84,40.074999999999996,31.06,31.06
heta3,-19.785,-5.2675,0.0,-0.735,174.0825,184.82750000000001,178.80249999999998,190.1375,0.1825,0.18222249999999998,16.394999999999996,100.0,-2677.3925,-2683.4825,-975.1150000000002,2.175,-2.5575,-9.1075,9.7425,11.3625,-7.592500000000001,9.0875,-0.0575,42.785,-41.775,0.0,32.24250000000001,-22.557499999999997,118.51500000000001,-903.6600000000001,-7.68,-7.68
heta4,-19.785,-5.2675,0.0,-0.735,174.0825,184.82750000000001,178.80249999999998,190.1375,0.1825,0.18222249999999998,16.394999999999996,100.0,-2677.3925,-2683.4825,-975.1150000000002,0.34249999999999997,-0.3775,-0.45,2.185,2.2550000000000003,-0.29999999999999993,2.2474999999999996,-0.01,42.785,-41.775,0.0,32.24250000000001,-22.557499999999997,118.51500000000001,-903.6600000000001,-7.68,-7.68
hgtx3,-0.8900000000000001,-2.2825,0.915,0.057499999999999996,0.99,0.5025,17.4325,10.9375,0.33,1.495,0.8574999999999999,20.725,4.735,7.484999999999999,11.4525,1.06,-3.0775,2.435,16.442500000000003,10.435,8.4775,1.5425,1.4,0.13,0.37,17.94,6.625,9.0475,2.895,4.6899999999999995,-7.32,0.0
hoot4,0.0,-14.84,0.0,-0.0025,0.04365875,0.041320249999999996,-0.84,-0.82,0.14250000000000002,0.0575,-1.0500000000000003,60.285,-36.38000000000001,-32.635,-76.86,0.0875,-0.09499999999999999,-0.08,-0.7,-0.6925,-0.46499999999999997,0.81,-0.1025,1.8924999999999998,-0.8574999999999999,0.0,-4.335000000000001,-32.675,-4.4449999999999985,-21.8925,-123.92,-123.92
hype3,13.882499999999999,9.5875,3.0225,0.6025,1.275,1.3025,15.7525,15.23,0.28500000000000003,2.4725,2.165,63.68749999999999,32.815000000000005,33.6975,27.970000000000002,1.3175000000000001,-2.1725,6.2175,14.475,13.925,16.625,4.745,2.365,0.445,0.555,46.519999999999996,7.785,14.215,10.34,15.165,11.08,11.08
ifcm3,0.0,0.0,0.0,0.18,-1.58,-2.32,-107.0725,-18.51,0.10750000000000001,0.4975,-0.12,22.7575,-4.0425,-1.025,-9.7425,1.195,-1.7525000000000002,-798.76,-105.49000000000001,-16.19,-73.635,7.262499999999999,2.5775,0.27,0.22999999999999998,0.0,-2.415,-5.35,-1.555,1.0699999999999998,-0.96,-0.96
igbr3,0.0,0.0,0.0,0.0,0.07987875,0.1075,-1.7775,-1.06,0.037500000000000006,0.015,-14.280000000000001,66.5925,-440.8275,-332.2425,-929.475,0.5,-0.5875,-0.1775,-1.8599999999999999,-1.1675,-0.63,8.6975,-0.0525,7.0075,-6.2575,0.0,-47.1175,-5.875000000000001,2.4450000000000003,-245.4425,-146.76,0.0
igta3,5.8025,4.84,0.7224999999999999,0.9675,3.9724999999999997,2.9325,16.35,12.1525,0.1275,3.2875,1.1900000000000002,60.177499999999995,53.65,71.7325,27.1325,0.825,-1.0925,4.9475,12.38,9.2225,19.215,6.9625,1.6675,0.5125,0.4875,18.615000000000002,3.2625,6.5200000000000005,5.4925,18.0075,7.55,7.55
igti3,-2.692499999999999,4.95,0.5650000000000001,1.3925,3.91,2.8099999999999996,8.342500000000001,6.047499999999999,0.12,2.1799999999999997,0.469043,60.37,50.45,68.765,14.2325,0.21250000000000002,-0.30500000000000005,2.1825,4.0874999999999995,2.925,110.83,1.7725,0.4425,0.605,0.37,346.7725,3.085,5.0625,5.5225,7.9725,7.55,7.55
igti4,-2.692499999999999,4.95,0.4475,1.3925,3.91,2.8099999999999996,8.342500000000001,6.047499999999999,0.12,2.1799999999999997,0.469043,60.37,50.45,68.765,14.2325,0.31,-0.425,5.325,5.05,3.795,330.505,2.4575,0.61,0.605,0.37,346.7725,3.085,5.0625,5.5225,7.9725,7.55,7.55
inep3,0.0,-39.7575,0.0,-0.47250000000000003,-3.7775,-8.6125,-4.65,-10.2775,0.00981375,0.13749999999999998,-19.4075,0.08249999999999957,-1879.7375,958.0149999999999,-4029.4125,0.1375,-0.16,-0.1775,-0.9125,-1.73,-0.235,21.4325,-0.1275,2.27,-1.2599999999999998,0.0,-3.1575000000000015,-41.005,-71.3575,-107.805,325.46,325.46
inep4,0.0,-39.7575,0.0,-0.47250000000000003,-3.7775,-8.6125,-4.65,-10.2775,0.00981375,0.13749999999999998,-19.4075,0.08249999999999957,-1879.7375,958.0149999999999,-4029.4125,0.1275,-0.15,-0.16499999999999998,-0.77,-1.505,-0.20500000000000002,19.795,-0.11750000000000001,2.27,-1.2599999999999998,0.0,-3.1575000000000015,-41.005,-71.3575,-107.805,325.46,325.46
intb3,0.0,0.0,0.7224999999999999,0.40499999999999997,0.75,0.71,12.45,11.530000000000001,0.9125000000000001,2.0925,1.04,31.402500000000003,12.907499999999999,13.785,12.4175,1.145,-5.955,2.5599999999999996,11.7,10.82,11.4775,1.3325,2.3225,0.54,0.46,12.299999999999999,11.272499999999999,25.235,18.207500000000003,4.4399999999999995,13.96,13.96
irbr3,0.0,5.5600000000000005,1.0475,0.0,1.3025,0.0,29.68,0.0,0.35250000000000004,0.8700000000000001,-0.1675,-12.0425,-15.2875,0.0,-4.280000000000001,1.72,-4.822500000000001,-78.66749999999999,28.377499999999998,0.0,11.582500000000001,4.5275,7.050000000000001,0.7999999999999999,0.2,13.357500000000005,-1.35,-10.98,-42.397499999999994,1.6799999999999997,-13.95,-13.95
itsa3,5.6225000000000005,6.695,6.6425,0.12,0.21250000000000002,0.2,8.265,7.7425,0.08499999999999999,1.5999999999999999,1.1975,31.58,173.6675,184.6825,159.095,1.155,-1.2925,-184.6475,8.2275,7.705,8.9675,14.057500000000001,1.4649999999999999,0.1875,0.7825,54.955,13.9725,17.067500000000003,16.38,6.9975000000000005,14.84,14.84
itsa4,5.6225000000000005,6.695,6.9925,0.12,0.21250000000000002,0.2,8.265,7.7425,0.08499999999999999,1.5999999999999999,1.1975,31.58,173.6675,184.6825,159.095,1.1175,-1.2550000000000001,-185.67000000000002,7.9625,7.460000000000001,8.6775,13.662500000000001,1.425,0.1875,0.7825,54.955,13.9725,17.067500000000003,16.38,6.9975000000000005,14.84,14.84
itub3,1.3625,7.58,5.6274999999999995,0.0,0.0,0.0,19.35,0.0,0.105,0.0,2.6149999999999998,55.919999999999995,13.504999999999999,0.0,12.27,0.1275,-0.13,6.632499999999999,18.14,0.0,10.072500000000002,1.2325,1.6300000000000001,0.035,0.0775,54.692499999999995,1.2850000000000001,16.625,13.18,15.697500000000002,17.81,17.81
itub4,1.3625,7.58,5.0225,0.0,0.0,0.0,19.35,0.0,0.105,0.0,2.6149999999999998,55.919999999999995,13.504999999999999,0.0,12.27,0.145,-0.15,7.5575,20.580000000000002,0.0,11.44,1.3925,1.8550000000000002,0.035,0.0775,54.692499999999995,1.2850000000000001,16.625,13.18,15.697500000000002,17.81,17.81
jall3,0.0,0.0,1.2850000000000001,1.5625,3.8725,1.7599999999999998,7.795,3.8125,0.3075,1.83,0.89,25.99,25.757499999999997,41.795,16.7975,0.3075,-0.5525,1.1475,3.92,2.0475,3.2525,0.865,0.8700000000000001,0.5225000000000001,0.2275,8.555,6.529999999999999,22.6725,11.9275,3.3025,3.88,3.59
jbss3,49.6125,13.8625,4.8345485,1.88,1.8874999999999997,3.3649999999999998,4.285,6.34,1.69,1.4474999999999998,5.255,12.805,5.845,8.6275,3.6574999999999998,0.3575,-0.57,3.145,2.3975,2.9725,7.1225,0.2125,1.5699999999999998,0.75,0.22499999999999998,21.884999999999998,6.3975,27.93,12.432500000000001,18.0575,3.34,3.34
jfen3,0.0,-41.99,0.0,-1.7,-3.495,-3.6574999999999998,-4.7075,-4.9425,0.05234199999999999,0.9249999999999999,-2.8150000000000004,-414.36999999999995,-1727.5324999999998,-1645.9999999999998,-1795.635,0.1775,-1.1725,-0.6325000000000001,-1.2125,-1.2850000000000001,-1.0574999999999999,12.940000000000001,-0.7875000000000001,1.4500000000000002,-0.3675,0.0,-23.972499999999997,-122.9725,-148.06750000000002,-4.2025,109.22,109.22
jhsf3,23.045,23.23,3.9725,0.47250000000000003,1.2800000000000002,1.215,6.6925,6.4,0.1725,2.6275,0.9675,61.767500000000005,67.015,70.0325,47.5225,0.5850000000000001,-0.7625,5.25,5.4125,5.1850000000000005,8.06,3.955,1.145,0.4775,0.5075000000000001,24.2425,8.04,15.940000000000001,12.879999999999999,5.9325,8.71,8.71
jopa3,1.6425,9.785,2.4675,1.9075000000000002,8.309999999999999,6.55,12.9075,10.115,0.8250000000000001,1.8875000000000002,2.6275,24.015,4.9575,5.577500000000001,1.6025,0.145,-0.44999999999999996,0.46749999999999997,4.5975,3.565,11.305000000000001,0.1825,0.5399999999999999,0.6725,0.275,26.572500000000005,1.5399999999999998,4.8575,-11.6225,54.6925,6.59,6.59
jopa4,1.6425,9.785,2.5275,1.9075000000000002,8.309999999999999,6.55,12.9075,10.115,0.8250000000000001,1.8875000000000002,2.6275,24.015,4.9575,5.577500000000001,1.6025,0.16000000000000003,-0.515,0.5049999999999999,4.67,3.78,12.299999999999999,0.19250000000000003,0.5875000000000001,0.6725,0.275,26.572500000000005,1.5399999999999998,4.8575,-11.6225,54.6925,6.59,6.59
jslg3,30.18,-4.637499999999999,3.0275000000000003,4.8774999999999995,8.91,4.725,14.6,7.0,0.5775,1.8675,0.7625000000000001,15.940000000000001,10.955,20.25,4.682499999999999,0.2825,-0.45,1.795,5.692500000000001,2.2725,8.3125,0.465,1.415,0.8250000000000001,0.1625,17.4025,2.6174999999999997,16.985,7.7425,4.4925,13.76,13.76
kepl3,9.695,9.2875,4.202500000000001,0.1325,-1.165,-0.9175,8.8825,7.197499999999999,1.0499999999999998,1.555,3.2325,28.152499999999996,16.555,17.580000000000002,12.55,1.2675,-3.2975,6.93,10.045,8.1125,13.1525,1.2925,2.415,0.4525,0.54,32.832499999999996,14.475,29.6625,24.585,13.735000000000001,26.14,26.14
klbn3,15.1575,17.355,3.2275,4.72,4.9475,3.5999999999999996,11.912500000000001,8.635,0.3625,2.9525,0.27,41.5225,27.805,37.5775,7.0725,0.695,-1.0375,3.5075,7.39,5.33,9.527499999999998,1.9774999999999998,4.947500000000001,0.8200000000000001,0.15500000000000003,47.465,3.31,12.464999999999998,9.047500000000001,1.12,7.65,7.65
klbn4,15.1575,17.355,3.4749999999999996,4.72,4.9475,3.5999999999999996,11.912500000000001,8.635,0.3625,2.9525,0.27,41.5225,27.805,37.5775,7.0725,0.635,-0.9475,3.2725,6.709999999999999,4.86,7.87,1.8050000000000002,4.5575,0.8200000000000001,0.15500000000000003,47.465,3.31,12.464999999999998,9.047500000000001,1.12,7.65,7.65
krsa3,0.0,0.0,0.0,0.87,3.9450000000000003,2.96,12.07,9.045,0.1875,0.88,-0.05500000000000001,12.3525,5.9375,7.897500000000001,-2.5774999999999997,0.2875,-0.3875,3.6125,8.1275,6.085,-17.18,0.87,0.9375,0.35,0.14,0.0,-0.8474999999999999,-3.6375,2.5075,0.7725,7.1,7.1
lame3,11.92,1.69,0.325,0.9524999999999999,3.3625,2.04,16.6375,10.305,0.255,0.96,0.145,17.4625,4.46,6.9475,1.3900000000000001,0.48250000000000004,-1.245,3.0900000000000003,11.1225,6.92,37.65,0.9425,1.8650000000000002,0.3975,0.1375,26.880000000000003,0.6025,3.005,2.8825,3.0825,5.87,0.0
lame4,11.92,1.69,0.25,0.9524999999999999,3.3625,2.04,16.6375,10.305,0.255,0.96,0.145,17.4625,4.46,6.9475,1.3900000000000001,0.6275,-1.6175,4.0475,14.43,8.985,48.795,1.2275,2.435,0.3975,0.1375,26.880000000000003,0.6025,3.005,2.8825,3.0825,5.87,0.0
land3,0.0,0.0,0.1775,0.035,0.21000000000000002,0.265,12.037500000000001,18.09,0.05,0.405,0.4575,46.5025,56.7775,35.635000000000005,45.21,1.24,-1.335,44.120000000000005,11.83,17.825000000000003,19.155,12.4275,1.65,0.125,0.375,3.5925,4.4575,5.7275,3.4125,3.85,5.64,5.64
lavv3,0.0,0.0,5.9775,0.02258775,-3.7350000000000003,-1.9899999999999998,4.3374999999999995,2.345,0.21249999999999997,3.1174999999999997,0.485,29.2175,19.405,10.5125,18.97,0.54,-2.5525,0.9475,8.075,4.335,8.43,2.1275,0.8,0.2175,0.5,41.47,6.369999999999999,8.145,6.8725,4.4675,12.89,12.89
lcam3,75.395,52.88250000000001,2.5625,1.7325,3.9725,2.6975000000000002,15.0625,9.815,0.41500000000000004,1.2875,1.105,32.4875,21.572499999999998,30.905,8.17,0.835,-1.1425,17.445,11.089999999999998,7.117500000000001,30.7725,2.015,2.7525,0.6975,0.3025,83.25,3.4625,11.945,8.7575,9.3275,12.72,12.72
leve3,46.545,6.18,6.83,0.2975,0.11,0.09249999999999999,9.495,7.244999999999999,1.1325,1.7925,2.795,26.4425,14.6975,17.975,11.1225,1.3625,-3.015,5.739999999999999,9.385,7.1525,13.1575,1.2175,2.545,0.47,0.53,61.489999999999995,13.1525,24.5275,20.9075,10.955,34.69,34.69
ligt3,23.435,6.050000000000001,2.5100000000000002,1.955,4.375,1.8974999999999997,8.094999999999999,4.265000000000001,0.535,0.9425,-2.185,20.157500000000002,4.1225,8.867500000000001,-6.229999999999999,0.23249999999999998,-0.3225,2.5975,3.7225,2.37,7.6125,0.4425,0.9525,0.835,0.24000000000000002,11.26,-3.4825,-40.934999999999995,-0.23500000000000032,16.697499999999998,7.11,7.11
linx3,-2.6175,7.672499999999999,0.185,0.11,-1.1149999999999998,1.3225,-18.419999999999998,25.642500000000002,0.16,1.3849999999999998,-0.0525,33.307500000000005,1.2399999999999998,9.5375,-1.0525000000000002,1.3175,-2.5225,4.73,-17.305000000000003,24.3175,20.9875,4.1525,2.0324999999999998,0.175,0.32499999999999996,12.522499999999999,-0.36750000000000005,-0.6925000000000001,0.02750000000000008,4.5,-2.26,0.0
ljqq3,0.0,0.0,0.4175,1.0875,-0.37750000000000006,-0.21499999999999997,10.0375,6.4825,0.76,1.6949999999999998,0.1925,38.5425,7.1625,11.195,2.2325,0.605,-2.04,2.1799999999999997,10.412500000000001,6.6975,8.417499999999997,0.8125,2.9275,0.8275,0.1725,-24.8525,1.6725,10.685000000000002,14.407499999999999,2.2750000000000004,7.77,7.77
logg3,38.72,12.0625,1.93,0.35750000000000004,2.255,2.24,12.732500000000002,12.645000000000001,0.0325,1.5499999999999998,2.4099999999999997,98.565,206.0475,207.7175,148.51749999999998,0.6075,-0.7424999999999999,-19.05,10.475000000000001,10.405,18.249999999999996,18.8675,0.8775,0.36749999999999994,0.6725,15.809999999999999,4.914999999999999,7.3875,6.2425,31.5575,4.5,4.5
logn3,0.1825,8.42,0.0,3.2275,3.23,2.1224999999999996,13.63,8.975,0.5575,1.6375,1.2325,20.96,17.6275,26.657500000000002,7.2175,1.0225,-1.5875,3.325,10.4,6.8525,92.4825,1.8250000000000002,5.45,0.9675,0.1925,0.0,4.24,18.76,10.440000000000001,4.672499999999999,10.0,10.0
lpsb3,0.0,0.6574999999999998,1.0375,0.015000000000000001,-11.3875,-2.425,87.53999999999999,13.9475,0.45,2.245,0.08,83.03,14.829999999999998,27.53,4.960000000000001,1.69,-3.0124999999999997,7.705,98.92500000000001,16.3775,-110.53000000000002,4.2,3.7975,0.55,0.45,23.2925,5.6875,5.905,8.200000000000001,1.2425,14.29,14.29
lren3,11.084999999999999,9.94,1.7349999999999999,0.38999999999999996,-0.71,-0.33749999999999997,28.6325,16.0475,0.61,1.6500000000000001,1.1275,59.22,11.705,20.3575,10.43,2.1999999999999997,-5.4575000000000005,11.224999999999998,29.3425,16.385,33.00000000000001,3.4775,5.4375,0.5700000000000001,0.43,44.754999999999995,6.470000000000001,15.6375,11.114999999999998,8.075,6.29,6.29
lupa3,0.0,-18.525,0.0,1.0275,1.5299999999999998,-2.8949999999999996,2.9500000000000006,-5.095,0.1375,1.835,0.04749999999999999,18.175,-39.6025,-24.4375,-9.22,0.27,-0.4525,1.1,1.4224999999999999,-2.1975,-0.13249999999999995,2.0125,0.9674999999999999,0.8574999999999999,0.275,0.0,0.08499999999999996,-2.7199999999999998,-19.7725,3.4799999999999995,-10.15,-10.15
luxm3,14.8275,8.405,129.8725,0.21,0.21000000000000002,0.18749999999999997,10.2575,5.775,0.76,1.2550000000000001,0.9700000000000001,27.884999999999998,19.0525,28.597499999999997,9.4975,0.07250000000000001,-0.0925,-2.7,0.7175,0.35250000000000004,1.1600000000000001,0.1,0.1175,0.4025,0.6125,245.7375,7.1825,11.735,13.3875,8.26,14.64,14.64
luxm4,14.8275,8.405,4.327500000000001,0.21,0.21000000000000002,0.18749999999999997,10.2575,5.775,0.76,1.2550000000000001,0.9700000000000001,27.884999999999998,19.0525,28.597499999999997,9.4975,4.8575,-6.1625,-381.19500000000005,39.6275,22.197499999999998,68.46000000000001,6.1975,7.6975,0.4025,0.6125,245.7375,7.1825,11.735,13.3875,8.26,14.64,14.64
lvtc3,0.0,0.0,0.7375,0.0,-0.5025,-0.1825,2.6275,1.205,0.33999999999999997,0.9275,0.37,12.695,5.225,12.379999999999999,2.2375,0.2425,-0.595,1.1125,3.13,1.3875000000000002,7.9275,0.35,0.5875,0.295,0.20500000000000002,12.1375,1.5675000000000001,3.7725,7.3125,4.9375,2.66,2.66
lwsa3,0.0,0.0,0.04,0.6024999999999999,-5.3025,-1.1675,84.21499999999999,56.02000000000001,0.375,1.97,0.0675,43.650000000000006,6.7625,18.407500000000002,2.3550000000000004,2.72,-5.8774999999999995,10.715,89.51750000000001,57.185,61.984999999999985,9.525,5.4775,0.5,0.475,24.0225,1.295,5.97,5.177499999999999,3.755,1.77,1.77
mapt3,0.0,0.0,0.0,0.0,0.0,0.0,-212.27249999999998,0.0,0.0,0.0,-0.1175,0.0,0.0,0.0,0.0,190.77999999999997,-56.4975,-8155.7425,-263.9725,0.0,-1333.73,0.0,-7.52,8.5725,-24.3775,0.0,-66.52499999999999,-1.8699999999999999,2.8425000000000002,-6.3525,3.84,0.0
mapt4,0.0,0.0,0.0,0.0,0.0,0.0,-212.27249999999998,0.0,0.0,0.0,-0.1175,0.0,0.0,0.0,0.0,163.9875,-35.102500000000006,-5621.9775,-161.685,0.0,-475.1375,0.0,-4.685,8.5725,-24.3775,0.0,-66.52499999999999,-1.8699999999999999,2.8425000000000002,-6.3525,3.84,0.0
matd3,0.0,0.0,0.3125,0.665,2.0375,1.685,9.4025,7.855,0.43999999999999995,2.9800000000000004,0.3075,40.385,10.705,12.9775,12.624999999999998,0.455,-0.7325,1.8825,7.365,6.17,15.445,1.65,1.2375,0.595,0.3825,8.3125,5.862499999999999,16.4175,0.7425000000000002,2.7775000000000003,12.24,12.24
mbly3,0.0,0.0,0.0,-1.41,-0.6599999999999999,1.1075,-3.1625,-5.4375,1.3175,1.975,-0.5925,40.1475,-8.9725,-2.3425,-10.4575,0.2175,-0.6125,0.495,-2.505,-6.545,-2.4225,0.305,0.34750000000000003,0.7075,0.2925,0.0,-12.282499999999999,-251.48250000000002,120.015,2.7474999999999996,-18.92,-18.92
mdia3,-3.895,9.16,2.0525,0.245,1.2025000000000001,0.7975,21.8975,14.405000000000001,0.78,2.425,1.7,31.2325,7.3774999999999995,10.99,7.717499999999999,1.165,-1.8624999999999998,6.0125,20.695,13.6075,20.165,1.5050000000000001,1.73,0.3325,0.6675,54.2725,5.9275,8.77,5.9799999999999995,19.4825,10.96,10.96
mdne3,14.485,-3.87,0.0,3.2449999999999997,2.1225,13.147499999999999,1.8475000000000001,12.465,0.23500000000000001,2.0075,-0.019999999999999907,34.1375,7.257499999999999,3.5025,-4.120000000000001,0.2,-0.3475,0.8999999999999999,-0.2749999999999999,-0.6824999999999997,-0.0024999999999999467,0.8075,0.44999999999999996,0.63,0.335,0.0,-0.6424999999999997,-24.93,2.0500000000000003,9.865,7.99,7.99
meal3,20.4325,8.532499999999999,1.915,0.575,-19.84,1.3900000000000001,-61.144999999999996,8.0925,0.6074999999999999,1.3,-0.435,29.815,-8.485000000000001,-2.695000000000001,-10.8075,0.4625,-0.5924999999999999,8.155,-41.30499999999999,6.699999999999999,-38.02,0.82,1.1125,0.595,0.405,-290.8,-4.539999999999999,-10.545000000000002,-6.079999999999999,4.0024999999999995,3.76,3.76
mega3,26.6625,48.8175,0.0,1.505,9.395,7.1899999999999995,13.57,10.305,0.1375,1.325,0.15,34.4675,44.410000000000004,55.877500000000005,6.1275,0.27249999999999996,-0.3225,-8.135000000000002,4.175,3.1125,-128.9775,1.725,0.76,0.765,0.36250000000000004,0.0,0.9275,2.3625,6.0024999999999995,6.4275,5.18,0.0
melk3,0.0,0.0,3.4325,0.19749999999999998,-0.7174999999999999,-0.6799999999999999,12.105,10.98,0.40750000000000003,2.6574999999999998,0.3225,23.457500000000003,8.5825,9.254999999999999,9.0225,0.3975,-3.08,0.6975,12.8225,11.66,13.73,1.105,0.6849999999999999,0.4375,0.515,27.0925,4.3999999999999995,7.6625,4.3975,4.66,4.45,4.45
merc3,35.51,-27.125,1.2725,0.0,-1.42,-6.9275,11.14,46.64,0.1925,13.2575,0.27999999999999997,77.5025,12.239999999999998,2.7125,5.0249999999999995,1.0474999999999999,-0.7899999999999999,32.91,15.76,66.23,-126.7675,5.8725000000000005,1.28,0.1275,0.7825,-97.14750000000001,2.4225,2.0675,2.1149999999999998,13.864999999999998,0.51,0.51
merc4,35.51,-27.125,4.75,0.0,-1.42,-6.9275,11.14,46.64,0.1925,13.2575,0.27999999999999997,77.5025,12.239999999999998,2.7125,5.0249999999999995,0.5925,-0.5825,16.337500000000002,8.392499999999998,37.1075,-51.0325,3.1425,0.7825,0.1275,0.7825,-97.14750000000001,2.4225,2.0675,2.1149999999999998,13.864999999999998,0.51,0.51
mgel3,25.165,10.595,0.0,22.349999999999998,7.5725,5.982499999999999,9.015,7.1825,1.4049999999999998,2.7075,16.205,15.219999999999999,14.212499999999999,16.947499999999998,9.170000000000002,0.5900000000000001,-1.3325,1.76,2.8499999999999996,2.3975,-2.36,0.4275,14.115,1.6099999999999999,-0.61024,0.0,12.025,877.665,15.7275,-43.8975,9.6,9.6
mgel4,25.165,10.595,0.0,22.349999999999998,7.5725,5.982499999999999,9.015,7.1825,1.4049999999999998,2.7075,16.205,15.219999999999999,14.212499999999999,16.947499999999998,9.170000000000002,0.12,-0.27249999999999996,0.35250000000000004,0.6625,0.53,-5.719999999999999,0.08750000000000001,2.215,1.6099999999999999,-0.61024,0.0,12.025,877.665,15.7275,-43.8975,9.6,9.6
mglu3,23.7975,24.325,0.185,0.40249999999999997,1.71,0.3374999999999999,109.61500000000001,55.8475,1.0225,1.4849999999999999,0.14,26.439999999999998,3.1775,5.760000000000001,1.58,3.465,-10.325000000000001,20.334999999999997,107.9025,55.51,153.9525,3.2,10.865,0.6875,0.3125,32.50750000000001,1.6199999999999999,4.5325,4.706717499999999,2.01,1.34,1.34
mils3,0.0,7.445,1.3050000000000002,0.3375,-2.155,-0.04500000000000001,15.7125,10.4475,0.39749999999999996,2.7624999999999997,0.2875,48.34,10.567499999999999,35.964999999999996,6.3100000000000005,1.27,-1.9175,8.0675,17.869999999999997,10.4925,-92.075,3.39,1.855,0.3075,0.6925,18.7175,3.79,5.87,4.665,4.6025,14.46,14.46
mlas3,0.0,0.0,0.7625,0.1375,1.0575,0.865,7.4275,6.0649999999999995,0.3425,1.325,0.2625,13.485,5.0725,5.6075,4.5075,0.3425,-2.135,0.6575,6.37,5.2,11.11,0.495,0.575,0.2025,0.2975,28.0575,3.2275,5.387499999999999,4.495,2.4575,-18.8,-18.8
mmaq4,19.93,19.5425,688.5174999999999,0.2725,0.86,0.5625,0.8675,0.59,1.9649999999999999,10.012500000000001,764.3525,9.12,7.237500000000001,1.3824999999999998,5.4,0.0021395,-0.0125,0.005294,0.0175,0.055,0.025,0.00105225,0.0035422500000000003,0.3275,0.6125,28.8375,10.489999999999998,17.237499999999997,12.9575,4411.3949999999995,5.9,5.9
mmxm3,0.0,-17.12,0.0,-0.1375,-9.845,439.875,-14.0425,636.7875,0.002592,0.0095315,-7.755,-7.029999999999999,-2632.09,-1979.205,-10719.2675,0.2475,-0.27,-0.0375,-4.1975,196.9125,-0.375,110.10000000000001,-0.04,3.5875000000000004,-3.0875000000000004,0.0,-40.427499999999995,-6.5875,4.19,-59.6475,0.28,0.0
mndl3,0.0,8.030000000000001,0.0,0.24750000000000005,1.8725,1.7525,3.0774999999999997,3.0200000000000005,0.5175,0.4125,29.23250000000001,35.2975,11.6525,11.2175,7.282499999999999,0.07250000000000001,-0.10250000000000001,-0.24500000000000002,1.205,1.2675,-3.8425000000000002,0.14,-0.12999999999999998,1.185,-0.185,0.0,5.234999999999998,116.1125,4.789999999999999,-87.05000000000001,15.87,15.87
mnpr3,0.0,8.3775,0.0,0.0,-0.0567155,-0.049703000000000004,1.0375,0.895,1.1675,0.22249999999999998,0.8399999999999999,27.55,14.522499999999999,16.755000000000003,1.1825,0.18250000000000002,-0.33,-0.11499999999999999,1.0975000000000001,0.9450000000000001,2.4450000000000003,0.1575,-0.125,3.3049999999999997,-1.48,0.0,1.2874999999999999,-6.142500000000001,-10.322500000000002,-50.9825,-11.49,-11.49
moar3,5.3225,-11.744999999999997,6.0675,0.665,1.09,-0.40749999999999986,-5.297500000000001,21.104999999999997,0.017836,3.4349999999999996,18.630000000000003,23.74,9790.627499999999,9800.6875,12239.9525,1.93,-3.27,6.8175,-6.390000000000003,21.5125,-60.1975,1288.8125,3.94,0.47500000000000003,0.525,-139.28000000000003,10.7425,23.78,8.45,81.2825,40.87,40.87
modl3,0.0,0.0,1.52,0.0,-10.485,-43.75749999999999,-2.9924999999999997,-16.595000000000002,0.0775,0.0,0.0575,35.0775,7.697500000000001,1.8925,4.0675,0.155,-0.2125,0.63,7.4925,27.16,14.3425,1.095,0.87,0.0,0.0875,45.7425,0.5675,3.175,4.8525,0.91,-10.73,0.0
modl4,0.0,0.0,1.2349999999999999,0.0,-10.485,-43.75749999999999,-2.9924999999999997,-16.595000000000002,0.0775,0.0,0.0575,35.0775,7.697500000000001,1.8925,4.0675,0.14500000000000002,-0.1975,0.635,7.7675,26.1825,14.92,1.0,0.8275,0.0,0.0875,45.7425,0.5675,3.175,4.8525,0.91,-10.73,0.0
